index,fish-a1-002,fish-a2-029,fish-b1-158,fish-b2-171,fish-c1-008,fish-c2-018,larvae-18BG,larvae-23BGD
5752,0.845588,0.801921,0.648673,0.773424,0.76245,0.750689,0.214286,0.238095
5753,0.650809,0.637516,0.380471,0.517757,0.613624,0.622941,0.113725,0.145985
5754,0.671498,0.531707,0.621622,0.647541,0.557143,0.567164,0.526882,0.451613
5755,0.787879,0.63354,0.592233,0.776596,0.651316,0.518519,0.536585,0.363636
5756,0.735849,0.731818,0.584615,0.727273,0.592105,0.550725,0.357143,0.395349
5757,0.951952,0.940035,0.913333,0.960396,0.853704,0.81982,0.75,1
5758,1,0.920792,0.98,0.965517,0.971429,0.894737,0.173913,0.3
5759,0.819672,0.801887,0.782456,0.883117,0.714579,0.760757,0.077778,0.122807
5760,0.816514,0.82662,0.725694,0.827381,0.753321,0.798361,0.074468,0.051724
5761,0.985075,0.966667,0.98,0.952381,0.918919,0.965517,1,1
5762,0.957143,0.942675,0.962963,1,0.974359,0.9375,1,0.833333
5763,1,0.958549,0.955224,0.980392,0.964286,0.956522,1,1
5764,0.963303,0.959288,0.927419,1,0.958333,0.95,0.933333,0.909091
5765,0.905455,0.876133,0.898577,0.955479,0.875166,0.844978,0.813187,0.827586
5766,0.904059,0.888098,0.895307,0.933798,0.879945,0.863135,0.831325,0.821429
5767,0.910387,0.884573,0.897196,0.934307,0.869754,0.877214,0.924051,0.592593
5768,0.867368,0.859791,0.815238,0.888476,0.843703,0.845963,0.925,0.961538
5769,0.831325,0.747634,0.704301,0.897059,0.789352,0.658537,0.704225,0.863636
5770,0.833333,0.765823,0.781726,0.878261,0.748634,0.624506,0.8,0.909091
5771,0.829932,0.795539,0.830303,0.945652,0.784314,0.688119,0.675676,0.777778
5772,0.795775,0.796154,0.826087,0.89011,0.768212,0.682292,0.742857,0.875
5773,0.791304,0.780952,0.77027,0.873418,0.716667,0.570513,0.857143,0.714286
5774,0.780645,0.819672,0.823404,0.873926,0.756432,0.706777,0.8875,0.869565
5775,0.755853,0.814404,0.825054,0.85044,0.772647,0.702742,0.903084,0.879032
5776,0.710306,0.687747,0.656347,0.752137,0.661677,0.614428,0.801418,0.883117
5777,0.782609,0.748503,0.716312,0.843434,0.695035,0.619048,0.90678,0.953125
5778,0.704545,0.708831,0.591241,0.754545,0.639344,0.457516,0.855422,0.833333
5779,0.747967,0.726415,0.6875,0.809524,0.58,0.392857,0.898305,1
5780,0.602041,0.667308,0.557769,0.6,0.508197,0.62381,0.640845,0.638298
5781,0.757576,0.705882,0.672727,0.809524,0.486486,0.481481,1,0.75
5782,0.53527,0.535135,0.707207,0.604651,0.568359,0.554524,0.133721,0.104651
5783,0,0.01145,0,0,0.002717,0.002639,0,0
5784,0,0.001563,0.006472,0,0,0.003188,0,0
5785,0,0.008772,0.002985,0.005747,0.003781,0,0.010526,0.016667
5786,0,0,0,0,0.00319,0.000911,0.01,0
5787,0.008772,0.006173,0,0,0.005263,0.000803,0,0
5788,0.001312,0.001733,0.001949,0.002451,0,0.001081,0.003497,0.013245
5789,0.000978,0.002605,0.002007,0,0.004829,0.003141,0.002415,0.004651
5790,0.000892,0.002825,0.003141,0.001779,0.003161,0.001217,0.006637,0
5791,0.001672,0.001526,0.002378,0,0.002591,0.002547,0.002062,0.003953
5792,0,0.00137,0.004367,0,0.002217,0,0,0
5793,0,0.01259,0,0.014815,0,0.005051,0,0
5794,0,0.002481,0,0,0,0,0,0
5795,0,0.006079,0,0.012346,0,0,0,0
5796,0.924324,0.908108,0.953488,0.932773,0.823529,0.893617,0.921875,0.870968
5797,0.888889,0.891192,0.876812,0.934426,0.845238,0.896104,0.897059,0.852941
5798,0.9117,0.891304,0.867606,0.872549,0.854953,0.820585,0.905085,0.867347
5799,0.912826,0.905875,0.887631,0.888073,0.861781,0.813745,0.944444,0.937778
5800,0.881853,0.842749,0.856918,0.830088,0.782155,0.750483,0.93299,0.881423
5801,0.878636,0.824786,0.789426,0.908925,0.727711,0.698211,0.918182,0.888889
5802,0.833333,0.807531,0.720736,0.891496,0.739323,0.592543,0.830409,0.810526
5803,0.852525,0.780172,0.703072,0.887147,0.720365,0.581792,0.805195,0.776471
5804,0.722656,0.665281,0.57561,0.766304,0.521327,0.326733,0.875,0.9375
5805,0.718367,0.706967,0.666667,0.702128,0.632287,0.636761,0.413043,0.1875
5806,0.399093,0.637532,0.605172,0.656904,0.532756,0.568009,0.247059,0.132075
5807,0.792846,0.790493,0.71481,0.794595,0.691724,0.638563,0.430894,0.328767
5808,0.833333,0.753846,0.869159,0.806122,0.692308,0.677852,0.962264,0.821429
5809,0.796748,0.769912,0.784615,0.785714,0.519481,0.632911,0.756098,0.705882
5810,0.780303,0.741325,0.647059,0.714286,0.738095,0.783333,0.924528,0.925926
5811,0.885572,0.883534,0.874459,0.923077,0.823899,0.832117,0.91791,0.974026
5812,0.680957,0.754568,0.734066,0.766478,0.617647,0.644033,0.884701,0.871622
5813,0.699491,0.714139,0.653396,0.76087,0.599721,0.494799,0.867257,0.84252
5814,0.57177,0.620915,0.535826,0.585774,0.424742,0.444444,0.777778,0.821429
5815,0.705657,0.728408,0.708738,0.725953,0.771973,0.732797,0.881868,0.890688
5816,0.771505,0.758964,0.684449,0.79346,0.808209,0.771451,0.926396,0.91635
5817,0.802111,0.821499,0.83165,0.853242,0.799265,0.793651,0.9202,0.906716
5818,0.816901,0.774164,0.725203,0.84273,0.680272,0.52988,0.759563,0.835052
5819,0.740519,0.728571,0.65445,0.802589,0.635484,0.468954,0.721854,0.738636
5820,0.633028,0.719723,0.45122,0.848837,0.491803,0.326531,0.955556,0.733333
5821,0.804598,0.706612,0.655738,0.869565,0.469388,0.571429,0.928571,0.777778
5822,0.923729,0.910596,0.867347,0.915663,0.914894,0.898551,0.818182,0.666667
5823,0.8336,0.809886,0.78438,0.840256,0.710037,0.819413,0.809278,0.654206
5824,0.865443,0.874759,0.855381,0.889371,0.836177,0.807692,0.900383,0.891156
5825,0.804368,0.795906,0.793258,0.877083,0.767149,0.716792,0.897638,0.806667
5826,0.822086,0.814744,0.773067,0.878587,0.75766,0.688765,0.921875,0.874172
5827,0.703529,0.7493,0.62449,0.798165,0.572917,0.615176,0.796875,0.884058
5828,0.820588,0.765189,0.708543,0.840426,0.709459,0.654362,0.8125,0.843137
5829,0.792453,0.730539,0.5,0.818182,0.592593,0.6,0.863636,0.6
5830,0.822222,0.889362,0.760274,0.821429,0.746269,0.871429,0.974684,1
5831,0.738265,0.712794,0.682183,0.734417,0.692366,0.631695,0.807339,0.83871
5832,0.652893,0.661017,0.561576,0.652381,0.575802,0.523416,0.836364,0.84127
5833,0.545455,0.415978,0.607143,0.64557,0.290323,0.144737,0,0
5834,0.528986,0.424403,0.625,0.695122,0.328358,0.156627,0,0
5835,0.507205,0.404463,0.616667,0.65534,0.294545,0.166667,0.006135,0
5836,0.31236,0.311086,0.477901,0.526515,0.179669,0.098081,0,0
5837,0.457627,0.395055,0.575855,0.609943,0.360115,0.179645,0.012821,0.029046
5838,0.463295,0.405002,0.527347,0.596244,0.357493,0.159535,0.021598,0.014337
5839,0.451115,0.390424,0.563301,0.613269,0.359846,0.169945,0.024719,0.017937
5840,0.392927,0.317568,0.523723,0.551601,0.315033,0.139115,0.023196,0.020833
5841,0.320334,0.301493,0.486309,0.545673,0.253389,0.112467,0.014035,0
5842,0.393305,0.359147,0.430502,0.606498,0.263374,0.113809,0.010204,0.020619
5843,0.421053,0.342342,0.320225,0.571429,0.30303,0.115741,0.011765,0.045455
5844,0.482759,0.321192,0.322835,0.625,0.345679,0.071429,0.017241,0.035714
5845,0.940334,0.909554,0.883333,0.925373,0.880851,0.867647,0.960452,0.930556
5846,0.921348,0.908442,0.926901,0.903915,0.91,0.911111,0.953125,0.910256
5847,0.850071,0.823124,0.839943,0.863747,0.852163,0.82904,0.870253,0.926829
5848,0.926437,0.911954,0.898023,0.951613,0.888704,0.880493,0.959288,0.976608
5849,0.922385,0.898284,0.884221,0.928429,0.880391,0.866314,0.950617,0.978142
5850,0.894175,0.817624,0.834507,0.912892,0.84557,0.792865,0.727273,0.75431
5851,0.640212,0.585635,0.388013,0.638095,0.394456,0.349301,0.770186,0.729412
5852,0,0,0,0,0,0,0,0
5853,0.636964,0.557656,0.469136,0.574627,0.485623,0.444068,0.741935,0.875
5854,0.61034,0.527541,0.534731,0.553476,0.513595,0.431317,0.849765,0.828947
5855,0.509271,0.467504,0.424939,0.436508,0.503226,0.506752,0.840206,0.863014
5856,0.476553,0.45222,0.429448,0.421196,0.495522,0.493014,0.857143,0.878571
5857,0.714876,0.676647,0.48927,0.734043,0.556818,0.366812,0.349206,0.115385
5858,0.827138,0.765199,0.766143,0.832418,0.773019,0.712934,0.471074,0.391304
5859,0.87464,0.796664,0.808989,0.88785,0.81071,0.690852,0.412162,0.298246
5860,0.895782,0.805387,0.820413,0.89605,0.815195,0.758065,0.867816,0.857143
5861,0.852694,0.81793,0.777154,0.842553,0.814384,0.72293,0.755435,0.672662
5862,0.596774,0.557287,0.493789,0.611296,0.535893,0.509165,0.429134,0.44
5863,0.872432,0.845967,0.799511,0.936255,0.829636,0.809607,0.824324,0.777202
5864,0.812903,0.751404,0.722628,0.769596,0.780514,0.745568,0.929054,0.924731
5865,0.874346,0.870801,0.854305,0.79798,0.853933,0.901961,0.72067,0.677966
5866,0.872274,0.906706,0.864979,0.929032,0.919298,0.932862,0.802817,0.58
5867,0.931559,0.927959,0.928205,0.957983,0.925764,0.9,0.918699,0.9625
5868,0.888889,0.901919,0.878378,0.911111,0.864516,0.887097,0.882353,0.909091
5869,0.777027,0.769737,0.666667,0.851852,0.71875,0.590909,0.887097,0.8
5870,0.732919,0.797468,0.738739,0.825581,0.666667,0.552448,0.836066,0.944444
5871,0.842105,0.810989,0.802326,0.944882,0.712446,0.636364,0.938272,0.9
5872,0.782486,0.814493,0.68838,0.792453,0.709072,0.646857,0.716418,0.794286
5873,0.917415,0.90709,0.899777,0.87988,0.868263,0.854922,0.976744,0.968254
5874,0.877506,0.93006,0.919799,0.95539,0.902913,0.90184,0.945312,0.990654
5875,0.814059,0.818321,0.863402,0.86692,0.842697,0.851969,0.934426,0.928571
5876,0.84,0.863265,0.843972,0.869792,0.80396,0.85618,0.865385,0.902778
5877,0.75,0.674923,0.656489,0.744186,0.596154,0.597015,0.904762,1
5878,0.821839,0.852146,0.815451,0.852217,0.784024,0.791789,0.917647,0.896552
5879,0.757282,0.80339,0.803279,0.792208,0.609756,0.406977,0.862069,0.9375
5880,0.745763,0.775,0.746269,0.731183,0.637255,0.427184,0.931034,0.882353
5881,0.937422,0.901478,0.858086,0.904328,0.898455,0.80939,0.9375,0.927374
5882,0.86338,0.83307,0.795332,0.891688,0.867647,0.783951,0.903061,0.917647
5883,0.823843,0.812929,0.796339,0.850318,0.807692,0.737113,0.904762,0.92623
5884,0.952381,0.920233,0.865285,0.952941,0.949686,0.907895,0.904762,0.891304
5885,0.930657,0.917864,0.876344,0.901235,0.860841,0.894495,0.855422,0.930233
5886,0.793065,0.74406,0.711697,0.779817,0.666967,0.630828,0.857778,0.888199
5887,0.884754,0.86911,0.849291,0.88,0.807963,0.765318,0.932039,0.959732
5888,0.782748,0.915152,0.929368,0.902439,0.827206,0.830709,0.8,0.833333
5889,0.929293,0.943262,0.953125,0.453947,0.921488,0.895197,0.964912,0.916667
5890,0.927007,0.933579,0.971311,0.926174,0.904977,0.906404,0.961538,0.911111
5891,0.817814,0.902637,0.901288,0.806897,0.836257,0.790123,0.956522,0.947368
5892,0.238854,0.204167,0.163462,0.16185,0.121801,0.146042,0.356021,0.168224
5893,0.882857,0.856075,0.842415,0.913043,0.818468,0.739754,0.828685,0.782946
5894,0.839864,0.827662,0.836903,0.902703,0.76732,0.701005,0.630542,0.605769
5895,0.759162,0.767913,0.763466,0.801418,0.696231,0.609148,0.726562,0.75
5896,0.244726,0.378897,0.135802,0.235294,0.350649,0.435294,0.048077,0.153846
5897,0.3525,0.385084,0.190164,0.286385,0.370614,0.439175,0.057692,0.092308
5898,0.431694,0.444805,0.244635,0.285303,0.432722,0.424427,0.126582,0.181818
5899,0.465696,0.45959,0.227907,0.298361,0.438449,0.432526,0.153226,0.163934
5900,0.468547,0.473039,0.269953,0.318644,0.487136,0.446181,0.147826,0.152542
5901,0.02459,0.006849,0,0,0,0,0,0
5902,0.005208,0.008949,0.011765,0,0.016575,0.006231,0,0.028571
5903,0.016949,0.023636,0.034749,0.006061,0.022951,0.001812,0.01087,0.021739
5904,0.035484,0.032479,0.035088,0.01676,0.026667,0.007837,0,0.019231
5905,0.087137,0.078731,0.09505,0.069767,0.024707,0.016441,0.008,0
5906,0.012367,0.033846,0.027875,0.029801,0.013542,0.017516,0.013072,0
5907,0.014993,0.037567,0.035439,0.032836,0.019776,0.01026,0.005208,0
5908,0.006579,0.022925,0.02276,0.021108,0.009573,0.004232,0.004464,0
5909,0.00253,0.007576,0.00706,0.00678,0.009043,0.005855,0.002551,0.012048
5910,0.013468,0.021847,0.016342,0.016835,0.012977,0.01083,0,0.008333
5911,0.015966,0.024294,0.012422,0.011647,0.012682,0.018045,0.002571,0
5912,0.09596,0.151707,0.085627,0.093098,0.040732,0.057267,0.013193,0.004566
5913,0.024576,0.043864,0.029448,0.02107,0.020509,0.031296,0.005464,0.004673
5914,0.119808,0.146514,0.093949,0.165312,0.038144,0.038462,0,0
5915,0.023102,0.045946,0.076052,0.036415,0.033298,0.031655,0.017341,0
5916,0.108055,0.130388,0.144289,0.14726,0.027576,0.042694,0.021583,0.013889
5917,0.037267,0.037628,0.017817,0.021978,0.012598,0.018311,0.007752,0
5918,0.013605,0.01722,0.011792,0.016194,0.012367,0.009501,0,0
5919,0.018519,0.026525,0.021127,0,0,0.013393,0,0.052632
5920,0.006579,0.008403,0.008,0.010753,0.007519,0,0,0.0625
5921,0.011765,0.00813,0,0,0,0,0,0.071429
5922,0.066667,0.251064,0.097222,0.12,0.08046,0.097087,0,0
5923,0.318182,0.48913,0.311321,0.238806,0.204545,0.160584,0,0
5924,0.14,0.334356,0.137097,0.1625,0.15736,0.223881,0,0
5925,0.220408,0.326622,0.134884,0.133333,0.163194,0.22449,0,0.032258
5926,0.25,0.270474,0.148673,0.091255,0.154545,0.242291,0.016949,0
5927,0.2,0.225,0.074074,0.118812,0.087805,0.072674,0.133333,0
5928,0.298143,0.332922,0.136164,0.143984,0.240705,0.292596,0.009709,0.014286
5929,0.299419,0.329433,0.158545,0.173489,0.245218,0.277865,0.009615,0.007042
5930,0.269155,0.354127,0.127677,0.16185,0.246011,0.303768,0.009346,0.014085
5931,0.35119,0.417513,0.187294,0.25,0.293175,0.343713,0.024272,0.068966
5932,0.31307,0.395078,0.190476,0.231683,0.282553,0.354334,0.010152,0.029197
5933,0.274244,0.36863,0.155051,0.219316,0.279057,0.340862,0.044199,0.038462
5934,0.289805,0.397079,0.168171,0.235546,0.277875,0.343608,0.031447,0.034188
5935,0.301282,0.390972,0.162706,0.237875,0.264446,0.356873,0.035714,0.009434
5936,0.231858,0.348577,0.137384,0.209231,0.251251,0.346904,0.036697,0.037037
5937,0.877778,0.864035,0.857868,0.90099,0.853061,0.844538,0.776316,0.806452
5938,0.932367,0.910204,0.868293,0.949153,0.451049,0.873646,0.792683,0.75
5939,0.922764,0.910985,0.887931,0.941176,0.874608,0.890675,0.808511,0.862745
5940,0.89701,0.926101,0.909747,0.875676,0.864745,0.899554,0.803922,0.775862
5941,0.920892,0.921107,0.880077,0.941558,0.868335,0.877249,0.768293,0.714286
5942,0.910555,0.878565,0.874372,0.946588,0.827458,0.848101,0.758454,0.377778
5943,0.876063,0.821789,0.786315,0.915401,0.781027,0.697192,0.815261,0.740506
5944,0.764268,0.745962,0.733735,0.870897,0.649901,0.642462,0.66,0.651899
5945,0.793103,0.806522,0.652406,0.843575,0.706827,0.60274,0.903614,0.653061
5946,0.686869,0.639423,0.761905,0.721311,0.5,0.363636,0.714286,0.625
5947,0.94964,0.954357,0.934783,0.961039,0.927711,0.8875,0.225,0.357143
5948,0.885417,0.912281,0.88,0.935185,0.893617,0.872483,0.142857,0.142857
5949,0.859532,0.953704,0.884328,0.96648,0.934211,0.917313,0.1,0.25
5950,0.901914,0.948252,0.884956,0.979167,0.95438,0.926746,0.154639,0.192982
5951,0.92607,0.959036,0.889503,0.954717,0.943307,0.923077,0.284553,0.361111
5952,0.931336,0.934519,0.89039,0.924658,0.900893,0.854409,0.247012,0.23913
5953,0.938202,0.936343,0.883008,0.942029,0.897436,0.864078,0.400685,0.4375
5954,0.857143,0.837838,0.809322,0.904306,0.718935,0.715942,0.926471,0.90566
5955,0.859206,0.842676,0.73913,0.911765,0.692308,0.713755,0.789474,0.727273
5956,0.83871,0.827309,0.764706,0.867089,0.714953,0.705882,0.666667,0.666667
5957,0.870536,0.848101,0.728395,0.862069,0.62069,0.67757,0.747368,0.595238
5958,0.776978,0.809668,0.728972,0.862385,0.585106,0.528302,0.887324,0.764706
5959,0.829787,0.8125,0.75,0.826667,0.5,0.516667,0.912281,0.869565
5960,0.793651,0.736842,0.487805,0.75,0.478261,0.457143,0.72973,0.866667
5961,0.787686,0.835917,0.718855,0.848739,0.794088,0.701754,0.114583,0.163636
5962,0.610338,0.697816,0.577708,0.713725,0.696381,0.615756,0.108374,0.144068
5963,0.761905,0.802902,0.689063,0.848249,0.760526,0.697584,0.120192,0.152542
5964,0.776224,0.735714,0.710417,0.775862,0.808977,0.75527,0.075145,0.122222
5965,0.644205,0.707483,0.706395,0.694301,0.818689,0.768939,0.099237,0.147059
5966,0.646302,0.683406,0.718978,0.692308,0.787037,0.676732,0.075269,0.12
5967,0.744966,0.797203,0.833333,0.816456,0.887619,0.776515,0.136364,0.159091
5968,0.678733,0.743902,0.768421,0.791304,0.848297,0.724036,0.072727,0.16129
5969,0.514493,0.542453,0.698413,0.608108,0.785366,0.505435,0.055556,0.238095
5970,0.441176,0.311111,0.308511,0.875,0.662338,0.458599,0.037037,0
5971,0.683673,0.80791,0.825581,0.705882,0.794118,0.030534,0.04,0.066667
5972,0.288462,0.692308,0.580645,0.59375,0.612903,0.702703,0.047619,0.2
5973,0.758294,0.7,0.551471,0.837607,0.645161,0.354839,0.814159,0.333333
5974,0.779337,0.699643,0.728235,0.755,0.741425,0.700886,0.67128,0.695652
5975,0.855263,0.906977,0.938596,0.921053,0.853333,0.914062,0.784314,0.772727
5976,0.698113,0.721311,0.797619,0.8,0.806452,0.898305,0.8125,0.666667
5977,0.696203,0.708609,0.823529,0.674419,0.894737,0.880952,0.827586,0.9
5978,0.685185,0.706349,0.553846,0.710526,0.49505,0.326923,0.846154,0.555556
5979,0.690088,0.635934,0.446875,0.688596,0.617692,0.545055,0.197183,0.210526
5980,0.789969,0.705128,0.649533,0.73822,0.729508,0.667606,0.146341,0.173913
5981,0.702703,0.638249,0.5,0.699301,0.726496,0.615686,0.142857,0.2
5982,0.657143,0.735751,0.633663,0.761364,0.495327,0.380952,0.682927,0.714286
5983,0.707965,0.772277,0.644231,0.75,0.530435,0.427586,0.883721,0.666667
5984,0.507353,0.73991,0.564516,0.601942,0.479452,0.165803,0.607843,0.521739
5985,0.197581,0.278802,0.080702,0.144068,0.117166,0.14792,0.409091,0.4375
5986,0.211268,0.334266,0.10917,0.121076,0.164653,0.21978,0.595745,0.657534
5987,0.204036,0.331989,0.110638,0.122363,0.171761,0.231598,0.473684,0.481013
5988,0.188285,0.316667,0.110204,0.127413,0.157319,0.22108,0.330275,0.307692
5989,0.208978,0.305366,0.105678,0.12963,0.163054,0.217907,0.385621,0.345133
5990,0.220315,0.313761,0.110778,0.12,0.178911,0.221014,0.315476,0.22314
5991,0.246654,0.309657,0.119192,0.157143,0.175726,0.259491,0.380952,0.363636
5992,0.221782,0.275089,0.109244,0.141892,0.176066,0.256532,0.5,0.62069
5993,0.395122,0.505291,0.201613,0.36,0.258741,0.391753,0.857143,0.842105
5994,0.404908,0.401235,0.214953,0.240741,0.224299,0.34507,0.897436,0.806452
5995,0.825871,0.809461,0.696203,0.873832,0.701711,0.589552,0.903704,0.808824
5996,0.835211,0.805444,0.728597,0.843666,0.720472,0.586316,0.912409,0.923664
5997,0.89463,0.898749,0.855037,0.917625,0.857809,0.813996,0.941032,0.974874
5998,0.914494,0.896593,0.865636,0.930693,0.863481,0.830211,0.957111,0.9375
5999,0.927778,0.931544,0.889447,0.923581,0.916355,0.878845,0.982301,0.976744
6000,0.896074,0.911583,0.870588,0.896471,0.882091,0.838422,0.954869,0.980198
6001,0.121212,0.002913,0,0.003165,0.002679,0.004427,0.162011,0.189873
6002,0.137002,0.009845,0.003866,0.008529,0.004119,0.006686,0.060403,0.047945
6003,0.84901,0.832749,0.716129,0.712919,0.736842,0.721698,0.891026,0.830508
6004,0.938462,0.919689,0.840278,0.97479,0.924731,0.869748,0.866667,0.8
6005,0.942623,0.890756,0.873239,0.9,0.932584,0.892157,1,0.888889
6006,0.731959,0.817259,0.651376,0.819672,0.714286,0.516949,0.8,1
6007,0.66,0.721254,0.551515,0.741573,0.701863,0.495146,0.8,0.666667
6008,0.925824,0.902778,0.835227,0.905759,0.832075,0.820189,0.915493,0.935484
6009,0.896,0.88075,0.844633,0.882051,0.835165,0.793578,0.972222,0.903226
6010,0.919897,0.89769,0.892857,0.894737,0.844221,0.844023,0.972603,0.9375
6011,0.722222,0.759358,0.709091,0.829787,0.6875,0.351351,0.434783,0.125
6012,0.814815,0.821782,0.707692,0.901961,0.657143,0.355556,0.655172,0.5
6013,0.731707,0.732057,0.686567,0.773585,0.583333,0.319149,0.586207,0.25
6014,0.757895,0.768559,0.73913,0.909091,0.6,0.326923,0.517241,0.571429
6015,0.72,0.792208,0.760563,0.913793,0.533333,0.345455,0.6,0.714286
6016,0.758621,0.765568,0.683544,0.810811,0.647059,0.377049,0.606061,0.666667
6017,0.696721,0.774545,0.703704,0.853333,0.62963,0.380952,0.764706,0.555556
6018,0.797127,0.803853,0.752033,0.857664,0.674091,0.557333,0.536,0.60274
6019,0.864294,0.872829,0.805097,0.923628,0.852719,0.81295,0.61236,0.601942
6020,0.800926,0.772358,0.776,0.754717,0.650794,0.813433,0.40625,0.4
6021,0.742424,0.74,0.680412,0.53125,0.623188,0.69697,0.555556,0.6
6022,0.701031,0.564655,0.492308,0.650794,0.450549,0.397849,0.714286,0.8
6023,0.777234,0.557775,0.722934,0.731441,0.624855,0.508494,0.608163,0.643357
6024,0.666667,0.446725,0.595206,0.588398,0.579354,0.510032,0.354978,0.266234
6025,0.712098,0.497972,0.706266,0.708895,0.647309,0.577456,0.367442,0.458333
6026,0.657233,0.475891,0.683221,0.630682,0.59971,0.519348,0.326923,0.386861
6027,0.612245,0.65019,0.7,0.742857,0.416667,0.4,0.830189,0.888889
6028,0.52907,0.58147,0.571429,0.641975,0.4,0.339286,0.9,0.933333
6029,0.56044,0.567398,0.535211,0.541176,0.452381,0.295082,0.852459,0.933333
6030,0.443333,0.5,0.369565,0.404412,0.422794,0.342342,0.763889,0.744186
6031,0.396552,0.457711,0.321285,0.385892,0.405512,0.365854,0.736364,0.694915
6032,0.335255,0.370005,0.238095,0.294872,0.311904,0.338689,0.434084,0.441341
6033,0.301205,0.350168,0.203532,0.269231,0.293416,0.325969,0.295732,0.319149
6034,0.325064,0.360177,0.252562,0.265472,0.330025,0.376178,0.33264,0.304688
6035,0.5,0.632287,0.641026,0.288462,0.4,0.548387,0.65625,0.857143
6036,0.777778,0.770213,0.613333,0.830986,0.5,0.596774,0.727273,0.928571
6037,0.792793,0.789916,0.571429,0.853333,0.470588,0.630769,0.681818,0.928571
6038,0.845614,0.809783,0.658333,0.859459,0.708709,0.513196,0.672414,0.8
